,artist_name,track_name,track_id,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
1450,James Taylor,Teach Me Tonight,2hVZIMjwyAWegOM0795wYx,48,0.708,0.421,11,-9.348,1,0.0256,0.796,3.29e-05,0.12,0.509,98.836,178800,4
1451,King Von,3 A.M.,1YVhP58OOuJKDcwM7aO8K1,48,0.885,0.485,1,-7.891,1,0.474,0.0401,0.0,0.103,0.073,139.989,126883,4
1452,Pop Smoke,Armed N Dangerous - Charlie Sloth Freestyle,18bum1uNxoHQ8WwbOlMY9Z,63,0.754,0.724,8,-7.282,0,0.103,0.539,0.0326,0.112,0.655,143.548,146720,4
1453,Mt. Joy,Let Loose,3a38NnRu9X4iSE8ChWcIKO,59,0.514,0.642,0,-6.938,1,0.0326,0.496,0.00506,0.134,0.618,147.031,221947,4
1454,gnash,hungover & i miss u - acoustic,5zSy9VpfrWOgl8gjpqeket,0,0.901,0.162,6,-11.332,1,0.0529,0.875,0.0,0.104,0.311,127.914,167089,4
1455,Kupla,Serenity,4x1mZMYf8E239Ug0VeYvzQ,60,0.57,0.344,5,-10.705,0,0.0471,0.893,0.839,0.142,0.235,80.021,192000,4
1456,Soccer Mommy,circle the drain,2drtd6SptpMJ1KylMQ7mrE,60,0.482,0.79,9,-5.221,1,0.038,0.303,0.00028,0.1,0.47,169.064,280213,4
1457,The Cure,Friday I'm In Love,04YNymMxIa4ccqDXPHkHOB,0,0.526,0.762,0,-12.437,0,0.0342,0.000972,0.000116,0.338,0.505,136.203,214400,4
1458,The Cure,Fascination Street,06D5x4JpQpQ9GA16Kr5ZUD,0,0.508,0.91,0,-5.743,0,0.0786,0.00134,0.465,0.15,0.491,100.058,316173,4
1459,The Cure,Descent,0cLYfTw4U0GPNXvrKey94j,0,0.807,0.394,11,-12.415,1,0.0613,0.0211,0.927,0.141,0.626,92.339,189907,4
1460,The Cure,Why Can't I Be You?,23T3cg7ge2FkYWY3a1sgbq,0,0.617,0.969,0,-3.147,0,0.0506,0.264,3.6e-06,0.0497,0.716,107.633,194507,4
1461,The Cure,Pictures of You - Extended Dub Mix,3XM0KKcvWhKlso0CSjhBoN,0,0.623,0.367,7,-16.066,1,0.0928,0.000432,0.016,0.0735,0.491,174.051,402973,4
1462,The Cure,Just Like Heaven (45 Version),4uWyRVAWUIW8eAu74MFbtU,0,0.431,0.894,9,-9.571,1,0.0401,0.0386,5.06e-05,0.152,0.834,150.389,199893,4
1463,The Cure,Cold,5aclzliZ4K7Fo0L6H0gJi8,0,0.473,0.832,10,-5.841,0,0.0283,0.0916,0.498,0.101,0.238,100.881,266573,4
1464,The Cure,Boys Don't Cry,7xmwnluVAqZGKysYd3YaUo,0,0.463,0.853,11,-6.24,0,0.0707,0.0101,0.0,0.107,0.69,169.574,157053,4
1465,Fivio Foreign,Richer Than Ever,2BWXfyYzeLcK0pbvPp9Itw,61,0.715,0.537,9,-9.414,1,0.279,0.00235,0.0,0.358,0.287,142.952,185443,4
1466,Dreamville,Up Up Away (with JID & EARTHGANG feat. Vince Staples),6k6QKZTfsSkLcARPA3VY4D,60,0.882,0.573,1,-6.052,1,0.237,0.0333,0.0,0.316,0.483,77.977,199707,4
1467,King Von,Don’t Want to Be Me,0ntNhZSeeCTflZWIHharn1,48,0.91,0.636,5,-4.03,0,0.162,0.00312,0.0,0.244,0.148,122.081,280961,4
1468,Pop Smoke,Dreaming,7FWec1Je1DluKGUKZCwkq4,63,0.687,0.689,10,-4.096,1,0.259,0.173,0.000481,0.523,0.821,71.555,174547,4
1469,Jadakiss,Pearly Gates,0SddnAnHaKnKiwRgUUAOKG,53,0.52,0.753,8,-4.457,1,0.19,0.217,2.69e-05,0.438,0.31,88.883,196600,4
1470,Chelsea Cutler,You Are Losing Me,3smojYio5nhiHV6Tgfwg6O,60,0.626,0.457,7,-8.699,1,0.0462,0.231,6.65e-06,0.15,0.36,100.066,207307,4
1471,Eline Neteland,Ærlighet,7h79rwHdJhHy4srfV43xVB,65,0.355,0.0886,2,-26.31,1,0.0456,0.989,0.937,0.108,0.395,94.866,117000,4
1472,King Von,Baguette’s,1K3k4wMCpgDQLf8OCSHnnz,48,0.864,0.744,1,-3.058,1,0.0983,0.149,0.0,0.141,0.222,135.985,169333,4
1473,Annebelle Coenraad,Ik zie je snel weer,1fFSOH0AEhS9pLtMHJAT9b,65,0.46,0.116,1,-23.105,1,0.0385,0.994,0.884,0.106,0.566,93.034,131500,4
1474,Jadakiss,Keep It 100,5V1RabYGkhck4R7gZSmWCn,53,0.623,0.88,9,-5.62,1,0.267,0.0421,0.0,0.529,0.0751,84.0,251587,4
1475,James Taylor,Moon River,46RxitOCzS5JhvDwongOS0,46,0.561,0.2,3,-10.246,1,0.0286,0.804,0.000102,0.112,0.294,99.721,193213,3
1476,Dreamville,Outta Pocket (with Bas & Cozz feat. Girl Talk),1MobF57nbROs1ml9IYEzwN,60,0.91,0.456,2,-7.421,1,0.0642,0.244,0.00741,0.0842,0.554,129.989,157213,4
1477,Federico Montoya,Theme from Lazarus,0kaL2ZHjstKZWu9MxWt3mb,65,0.42,0.0687,4,-23.193,1,0.0343,0.994,0.877,0.0974,0.368,80.223,101049,4
1478,drkmnd,Meteor Shower,6qxKriUGyojpxFrg93clbS,64,0.775,0.214,11,-11.234,1,0.0417,0.152,0.89,0.113,0.138,110.083,192039,4
1479,Tyga,Ayy Macarena - Remix,64RTHdDcAWhX47bhH8nA4u,68,0.805,0.65,2,-4.224,1,0.182,0.167,0.0,0.0763,0.556,96.458,132267,4
1480,James Taylor,My Blue Heaven,0DTzNcTTUZRFhJqMcBh34s,46,0.49,0.406,0,-8.681,1,0.0332,0.736,0.001,0.18,0.384,147.951,163160,4
1481,John K,if we never met - remix,0o6NlHNV7Tet6yh9BC6BGd,68,0.927,0.573,8,-5.804,1,0.0491,0.0339,0.000179,0.1,0.767,114.994,186595,4
1482,James Taylor,You’ve Got To Be Carefully Taught,0voioalGy7GVkuzCrdZpsT,46,0.516,0.164,7,-12.462,1,0.0304,0.847,0.00138,0.121,0.283,111.068,146347,3
1483,Trippie Redd,Leray,1gub4k6PiSUSAJpf6eZumF,60,0.774,0.195,4,-12.233,1,0.087,0.789,0.00103,0.109,0.369,132.847,122707,4
1484,Nekfeu,Ciel noir,6kodjfDk9hJJyVfC76p5fo,7,0.655,0.577,11,-8.454,0,0.237,0.318,2.09e-06,0.18,0.299,107.98,253027,4
1485,Kesha,Raising Hell (feat. Big Freedia),14wPnCr1Z8CIHBVpnpcTVt,61,0.69,0.864,1,-4.769,0,0.128,0.00142,6.81e-05,0.0681,0.313,114.975,169693,4
1486,Dax,Book of Revelations,0QtrYFPLxYODVImHzOEPF6,56,0.771,0.6,9,-7.609,1,0.239,0.604,6.54e-05,0.0753,0.519,75.052,204744,4
1487,Jan Thiel,Kapillaar,0MZLYz53DpybjWQNbL7dja,65,0.602,0.0966,0,-25.434,1,0.0472,0.995,0.962,0.118,0.367,96.767,197250,4
1488,KARD,RED MOON,7huWBxXBSizb0tftJRbJed,69,0.724,0.925,9,-1.393,1,0.0615,0.0202,0.0,0.202,0.33,100.028,172147,4
1489,Wisin,"3G (feat. Jon Z, Don Chezina, Chencho Corleone & Myke Towers) - Remix",6dyUkkcyYuDiHOwIRXYOJm,70,0.833,0.858,9,-3.283,1,0.0794,0.0696,0.0,0.239,0.675,91.967,366613,4
1490,Shoffy,Tricky (feat. Sabrina Carpenter),3XQMmtEzVDkYeKmHDqEm2S,62,0.83,0.468,9,-7.004,0,0.241,0.581,0.000108,0.112,0.865,90.008,151187,4
1491,Breaking Benjamin,Far Away,3OE4VBO845k24R8ZzuMpvj,61,0.536,0.803,1,-2.998,1,0.0285,0.0407,0.0,0.111,0.254,107.973,292281,4
1492,Quando Rondo,Double C's,5j9UPWAK0O6SoRY2lKUS9o,59,0.792,0.778,1,-4.342,1,0.126,0.0805,0.0,0.104,0.562,149.889,153574,4
1493,Brent Faiyaz,Soon Az I Get Home,6XuPJCuraeFFv7EQuMixEx,60,0.475,0.346,7,-8.471,0,0.0517,0.493,0.00313,0.156,0.0839,113.211,94737,4
1494,Vitão,Caderninho,153edgk38Op7wVbJb4VNMf,0,0.706,0.183,3,-9.993,0,0.0592,0.714,0.0,0.12,0.789,118.239,220453,4
1495,Vitão,Edredom,1cjVlTRRnN91ilNVNVg1wu,0,0.689,0.619,7,-6.164,1,0.358,0.178,0.0,0.375,0.71,95.922,172700,4
1496,James Taylor,The Nearness Of You,2bIzGu5WuGhhH1d5hU5Rmh,44,0.732,0.392,11,-9.477,1,0.0265,0.825,0.000396,0.173,0.415,99.98,232347,4
1497,Mahalia,What You Did (feat. Ella Mai) [Cam'ron Remix],3AFziIk7dxZ5Kvp2MAcXNA,59,0.739,0.493,0,-6.554,0,0.114,0.155,0.0,0.226,0.772,125.177,240853,4
1498,James Taylor,Almost Like Being In Love,1R2eNme8jJ5QKHXQQApdKC,44,0.396,0.32,7,-10.44,1,0.0302,0.684,0.0,0.141,0.279,78.179,222573,4
1499,Grimes,4ÆM,3sqmHaUVKizwwoKsHMVc1U,63,0.483,0.905,7,-4.374,0,0.0417,0.0104,0.299,0.288,0.118,92.992,270983,4
1500,Jadakiss,(NYB) Need Your Best,48MBW7efxZIVdwiZw1aFrG,52,0.585,0.721,6,-4.805,0,0.23,0.164,0.0,0.232,0.802,78.546,199173,4
1501,King Von,Block,5UgbeEHYOEy8XLQER9Rt7Z,47,0.896,0.745,2,-5.713,1,0.357,0.158,0.0,0.102,0.745,140.16,165504,4
1502,Rick Ross,"Season Ticket Holder (feat. D. Wade, Raphael Saadiq & UD)",7APQE45T3fsAPbfFuEtoQE,61,0.622,0.85,6,-3.616,1,0.249,0.156,0.0,0.189,0.697,78.959,242119,4
1503,James Taylor,Pennies From Heaven,2n7ObUjqWJ1k8GVhpHSbxM,43,0.493,0.365,9,-10.36,1,0.0647,0.823,0.0,0.0987,0.341,139.47,172240,4
1504,K-391,End of Time,67O8CWXxPsfz8orZVGMQwf,72,0.81,0.7,4,-5.664,0,0.0399,0.267,6.69e-05,0.137,0.193,116.019,187560,4
1505,Cali Y El Dandee,Borracho De Amor,4QtQgsK7DChmU4EM5NtqyK,74,0.527,0.771,9,-2.178,1,0.0634,0.0511,0.0,0.0948,0.857,92.746,175707,4
1506,Niko Moon,GOOD TIME,5Kpg1A7BOHpBbaT3H3xqd3,59,0.79,0.646,5,-5.878,1,0.0447,0.132,0.0,0.295,0.641,138.047,214707,4
1507,Dustin Lynch,Momma’s House,51FVpJr3WL7vvdfCa7j2jr,59,0.633,0.858,11,-3.509,0,0.0355,0.278,0.0,0.315,0.541,119.997,220160,4
1508,James Taylor,"Sit Down, You’re Rockin’ The Boat",0xRu9IgSv2VuGQ27se3fNZ,43,0.549,0.483,4,-8.368,1,0.0616,0.7,0.0,0.11,0.465,95.081,251013,4
1509,LÉON,In a Stranger's Arms,5Tl8bvgo5shLODXiT9ckva,64,0.516,0.435,9,-7.532,1,0.0278,0.4,0.0,0.123,0.335,97.929,200220,4
1510,Milo Manheim,Gotta Find Where I Belong,0Zbh5g5hEWyaofKWRIKRPM,60,0.562,0.521,2,-8.154,1,0.1,0.687,9.49e-06,0.13,0.64,166.03,164277,4
1511,Young Nudy,No Go,5RKd9fUJUA7ke35RhmYht0,60,0.8,0.697,0,-6.519,1,0.287,0.245,0.0,0.322,0.351,150.194,192050,4
1512,Duke Dumont,Therapy,0NA3qmF7whDKExwYa6V7WD,67,0.521,0.888,4,-5.645,0,0.0443,0.00247,0.00108,0.115,0.115,125.986,220476,4
1513,COIN,Into My Arms,5zTkiTjxGgLlhtc24r2Qse,60,0.419,0.894,2,-6.33,1,0.0824,0.00902,6.09e-06,0.114,0.282,175.04,231427,4
1514,James Taylor,The Surrey With The Fringe On Top,3kJJtv9juaxcspjbC1bNXT,42,0.559,0.186,7,-10.45,1,0.0421,0.901,0.0,0.145,0.462,113.022,200040,4
1515,TWICE,FANCY,0W5hTAWn8Tq0Qfhg1XP3YW,57,0.698,0.863,5,-2.111,0,0.048,0.0168,0.0,0.61,0.774,132.041,213880,4
1516,Denzel Curry,Track 01,1ffOhN2G280aSIokZMoFPa,62,0.476,0.613,1,-10.76,1,0.486,0.307,0.00241,0.134,0.41,87.403,84627,4
1517,Ne-Yo,Pinky Ring (feat. O.T. Genasis),0d6X00DQJtLSisNeVf2GhB,61,0.841,0.627,2,-9.43,1,0.0719,0.0567,0.000666,0.108,0.345,75.494,203659,4
1518,Feid,BORRAXXA,2Y1EBfErprYwOlgluV9neb,75,0.845,0.624,8,-5.241,1,0.0737,0.0833,0.00394,0.0855,0.793,90.993,223867,4
1519,King Von,See Me Make It,38OkxYU9CQb3bw6g2mOD6r,46,0.92,0.641,8,-8.385,1,0.242,0.281,0.0,0.153,0.447,140.042,137300,3
1520,The Doors,Roadhouse Blues,0zPC1GBIVPbzTzE2mEZuBS,0,0.619,0.6,4,-11.224,1,0.031,0.141,0.000129,0.135,0.86,120.797,228840,4
1521,The Doors,Alabama Song (Whisky Bar),17FcvzxwfwDOB5kpCTTTEu,0,0.679,0.41,5,-10.927,1,0.0469,0.34,0.000227,0.49,0.901,170.925,111067,4
1522,The Doors,"Hello, I Love You - Adam Freeland Fabric Mix",2cIUwEMaWJq6BpCHCzLPM8,0,0.55,0.91,2,-7.829,1,0.0296,0.00546,0.398,0.183,0.693,129.997,455400,4
1523,The Doors,Riders On the Storm (Alternate Version),32k3XbhwfAbomLQtwVoRJp,0,0.609,0.428,11,-13.554,0,0.036,0.579,0.000329,0.353,0.642,101.112,547680,4
1524,The Doors,People Are Strange,5vCw2dXlp6m7gl41ju76yf,0,0.699,0.467,4,-8.578,0,0.0375,0.685,0.0,0.315,0.764,119.287,130173,4
1525,The Doors,Peace Frog,6hrgyRL5XZT9XhwRKR81Ms,0,0.646,0.725,0,-7.457,1,0.0372,0.16,0.00324,0.345,0.813,112.62,178773,4
1526,James Taylor,Ol' Man River,1Kz5feZb5jE6skMT6R9vkd,42,0.477,0.195,10,-11.466,1,0.0332,0.847,2.18e-06,0.122,0.264,142.818,173533,4
1527,Bodor Vencel,Gondolkodás,3X33rbr4eKMV3AtRcCuDIS,64,0.438,0.0734,10,-24.272,1,0.0406,0.995,0.879,0.105,0.309,91.694,157750,4
1528,James Taylor,My Heart Stood Still,5NbEQEE3DUOVVyeD1VyHIL,42,0.512,0.374,4,-10.986,1,0.0273,0.625,0.00111,0.105,0.274,97.89,207053,4
1529,Mandisa,Way Maker,3f8HOaPL4LogzDsuMr9Nu4,59,0.484,0.767,9,-5.615,1,0.0389,0.0813,0.0,0.342,0.218,136.002,242160,4
1530,James Taylor,It's Only A Paper Moon,5hDZjGuwlmGEgbPf0yjj4z,41,0.65,0.33,4,-11.383,1,0.0262,0.772,1.56e-06,0.118,0.368,94.0,191893,4
1531,Yung Gravy,iunno,1IlWU0ktm7h9HcP2fVpUXW,61,0.908,0.413,0,-11.205,0,0.272,0.232,0.0,0.064,0.613,86.006,157674,4
1532,JP Cooper,She's On My Mind - Guitar Acoustic,08ItWBgWAdNGMTUGly1eqG,0,0.58,0.442,4,-7.626,0,0.0324,0.482,0.0,0.0842,0.741,92.194,166701,4
1533,lovelytheband,loneliness for love,5Kth6cQqMCY9HSo0GbhjUF,61,0.591,0.949,4,-4.625,1,0.0344,0.0126,7.3e-06,0.0568,0.733,133.032,237801,4
1534,Kupla,Kingdom in Blue,09GSyzKeyOThTdESNeWIPZ,59,0.524,0.238,7,-11.163,1,0.0424,0.659,0.922,0.16,0.121,78.018,201155,4
1535,Jadakiss,ME,1P396QZSuXTSe8yah0Jqd6,52,0.435,0.838,8,-5.047,1,0.236,0.00993,2.41e-06,0.324,0.454,182.714,225960,4
1536,TWICE,What is Love,1IX47gefluXmKX4PrTBCRM,57,0.572,0.897,8,-1.529,1,0.0773,0.102,0.0,0.252,0.598,169.967,208240,4
1537,Hillsong UNITED,Even When It Hurts (Praise Song) - Live,5qg4eAZmOAeAdG8pPVRl9W,0,0.333,0.133,0,-15.073,1,0.035,0.832,0.00072,0.112,0.0725,124.383,350387,4
1538,Russ,FOOT ON THE GAS (feat. Devin the Dude),5PB2eTXu0hPWmZEKttl7J3,61,0.758,0.56,7,-3.636,1,0.392,0.189,0.0,0.0934,0.336,174.11,158253,4
1539,88GLAM,Swim,4G2FeVunF8S4ukNfPaYAHQ,59,0.744,0.469,7,-9.134,0,0.157,0.0315,0.0,0.13,0.626,143.996,175000,4
1540,DREAMCATCHER,Scream,3vPHCKu5UhbGLe9rs8dBGr,69,0.704,0.94,4,-2.233,0,0.158,0.0312,0.0,0.29,0.311,137.909,204293,4
1541,Ashe,Moral of the Story (Clean),2FT9WmWskvuRt735aMy0mL,65,0.571,0.404,0,-8.592,0,0.0415,0.594,9.12e-06,0.104,0.305,119.793,201084,4
1542,Kupla,In Your Eyes,0p2RcJwrKDvcz0M6RTxvq7,58,0.626,0.445,2,-10.514,0,0.0412,0.752,0.874,0.13,0.228,82.025,178570,4
1543,Kupla,Dew,7snSYVYoAEd1oaUjtIsOVy,58,0.706,0.435,10,-9.737,0,0.0622,0.626,0.326,0.685,0.371,80.004,161948,4
1544,Corey Gordon,Ambi 25,30K3SahVaJUAZcePyleRgH,59,0.116,0.0134,1,-37.703,0,0.0485,0.955,0.884,0.301,0.0644,82.255,224493,4
1545,Tycho,Alright,1MrUQX327aKDnOawrNnRUJ,53,0.669,0.658,9,-10.313,1,0.0293,0.082,0.873,0.51,0.506,127.998,242484,4
1546,Kupla,Valentine,3jTVk3yYzJ1QMkymFjIjid,58,0.461,0.414,1,-10.32,0,0.0519,0.19,0.922,0.738,0.241,84.862,231529,4
1547,I Prevail,Hurricane,2c1d62AANbIQt7vFz49TsA,0,0.389,0.885,6,-5.063,0,0.0551,0.000372,0.000311,0.202,0.187,164.989,223173,4
1548,I Prevail,Hurricane - Reimagined,4YjzJ8UOxDgYu8zASarheU,0,0.282,0.481,6,-7.95,0,0.031,0.736,0.0,0.118,0.23,81.946,195280,4
1549,Marvin Gaye,Ain't No Mountain High Enough - Mono Version,2LgChJi0zKVy9KhxWIuOcc,0,0.703,0.69,9,-9.324,1,0.0332,0.078,6.85e-06,0.181,0.82,129.034,153133,4
1550,Marvin Gaye,I Heard It Through The Grapevine,70wFWEKJCWvBiFJvxfAnch,0,0.716,0.493,3,-6.085,0,0.0358,0.23,0.0,0.103,0.546,117.055,197107,4
1551,Garrett Watts,Now I'm a Baby,3EMnFfbkNHlYoxeKyQ96TM,61,0.448,0.606,8,-6.749,1,0.459,0.196,0.0,0.646,0.358,77.622,208341,3
1552,Green Day,Meet Me on the Roof,3YCUPKddcFr4s6iL4mj6Xy,66,0.409,0.948,1,-5.908,0,0.115,2.87e-05,0.0,0.741,0.839,171.132,159608,4
1553,Jadakiss,Catch & Release,715m3NcPUWbKovQZd12f1Q,51,0.64,0.878,1,-4.638,0,0.333,0.0729,0.0,0.139,0.665,79.787,275907,4
1554,Kupla,Roots,6E44XejBm1JxzOSj1Sfdbl,58,0.812,0.403,9,-8.448,0,0.232,0.35,0.447,0.106,0.382,75.89,138947,4
1555,Yung Gravy,Justin Bieber Wrist,1Lg8ayJsmrTHzf619nSugF,61,0.702,0.622,1,-6.853,0,0.272,0.429,2.07e-05,0.212,0.788,164.039,163902,4
1556,Kupla,Sunray,4OXMRMckykMoe3olQJ2xpU,58,0.816,0.342,0,-10.62,1,0.24,0.725,0.933,0.09,0.574,78.025,100624,4
1557,AURORA,Into the Unknown,0O2szuaez7BKxS8SH7RkV4,58,0.371,0.262,7,-10.716,0,0.0343,0.931,0.000734,0.0786,0.148,150.474,199961,3
1558,TWICE,YES or YES,0Ll92eLIHWY5gey1ISNMPi,57,0.701,0.915,6,-2.898,1,0.0383,0.0579,3.44e-06,0.19,0.783,137.972,237680,4
1559,Phantogram,Dear God,4ICJf5NgrMs2pOTUTALX0A,55,0.587,0.84,8,-4.769,1,0.0419,0.0101,0.0,0.384,0.542,96.003,207627,4
1560,The Marías,Hold It Together,6gJ2H930mAD1zRqmoFiE4W,58,0.802,0.494,11,-10.099,0,0.059,0.428,0.103,0.107,0.518,82.014,222022,4
1561,Dolly Parton,To Know Him Is to Love Him,1jbJkYRcvYdGGw1NOlEEZd,0,0.323,0.121,8,-20.581,1,0.0365,0.742,0.000169,0.094,0.306,175.497,230427,3
1562,Jadakiss,Angels Getting Pedicured,6rHcUQs82t6VsRbIKDp5GR,51,0.536,0.868,8,-4.213,0,0.43,0.223,0.0,0.122,0.581,82.275,251893,4
1563,Cage The Elephant,Broken Boy (feat. Iggy Pop),1j717HdHFPFwbBEAk2kwJQ,63,0.492,0.939,6,-3.501,0,0.118,0.00247,0.0021,0.131,0.484,166.03,163208,4
1564,MEDUZA,Born To Love (feat. SHELLS),2IL2OsHC29dlszciTnOw3m,72,0.722,0.856,1,-6.392,0,0.0338,0.0305,0.0597,0.231,0.826,121.989,162295,4
1565,Jadakiss,Gov't Cheese,2eHy0Irk6LKSqmlnOFkckF,51,0.59,0.895,7,-4.702,1,0.197,0.154,0.0,0.441,0.374,87.882,318400,4
1566,Meek Mill,Uptown II (feat. Farruko),5e5udqXLbBhKIjakhZQbt6,66,0.775,0.794,2,-3.875,1,0.0539,0.00621,0.0,0.264,0.25,99.04,174823,4
1567,tobi lou,hot tub DREAM Machine,1SWg0LGSxwbD3pyLfW0z5H,60,0.677,0.526,11,-8.245,1,0.0361,0.264,2.77e-06,0.113,0.467,140.082,205714,4
1568,Dance Gavin Dance,Strawberry's Wake,6U9ZO3dHvGQjTzjVWN4ypI,0,0.604,0.955,7,-4.187,1,0.0754,0.0281,0.0,0.175,0.556,130.025,217516,4
1569,Adelmar Borrego,"Twinkle, Twinkle, Little Star",147gCksvDRmjG1pO51ZCcf,65,0.443,0.0248,11,-25.351,1,0.0622,0.996,0.967,0.12,0.52,68.123,100562,4
1570,Wolfgang Amadeus Mozart,"Symphony No. 40 in G Minor, K. 550: I. Molto allegro",2fC30Rt5tFa6FA2jNb4fiz,39,0.326,0.33,7,-12.967,0,0.0406,0.871,0.749,0.128,0.293,118.668,435160,4
1571,Carly Rae Jepsen,Let's Be Friends,6tcjcJFRSdkIlThUUP39mJ,63,0.842,0.639,11,-5.595,0,0.0594,0.292,0.000101,0.294,0.904,134.978,190242,4
1572,Wolfgang Amadeus Mozart,"Piano Concerto No. 6 in B-Flat Major, K. 238: I. Allegro aperto",7LuCQUbtYKLUZEy04x10g8,38,0.402,0.104,10,-23.563,1,0.0348,0.985,0.842,0.0849,0.529,138.571,385733,4
1573,drkmnd,Satellite Nights,1nuS28G77m0EzYxEj6xa3R,63,0.663,0.409,6,-7.511,0,0.0681,0.867,0.805,0.11,0.0962,79.985,192039,4
1574,TWICE,Dance The Night Away,3t723PlEADna6GjgquoMRW,55,0.724,0.846,0,-2.895,1,0.116,0.118,1.97e-05,0.117,0.72,117.976,180800,4
1575,Nea,Some Say - Felix Jaehn Remix,7C1trmcQQ5n5RNy4l6ziCv,76,0.682,0.7,6,-5.591,1,0.0397,0.406,0.0,0.174,0.637,120.03,186878,4
1576,Pop Smoke,Dior - Bonus,6BKMS3GOCJRCO3l4TlqJrF,62,0.742,0.798,7,-5.932,1,0.309,0.206,0.000489,0.394,0.682,142.004,216387,4
1577,Melim,Ouvi Dizer,0CNwq5kKPVCh5x9PRQm9QR,0,0.654,0.613,7,-7.667,1,0.0541,0.0778,0.0,0.0804,0.706,81.059,213243,4
1578,Melim,Meu Abrigo,0Cxvt9L0n2jQYvA2pZw8U7,0,0.509,0.588,5,-7.362,0,0.0455,0.192,0.0,0.139,0.709,183.814,231617,4
1579,Melim,Transmissão De Pensamento,4FtLxhwvxOggClQ12pUaJC,0,0.552,0.504,4,-8.259,1,0.0249,0.737,0.0,0.102,0.411,89.944,204215,4
1580,LEGADO 7,En La Movida,0k2LsqhxHcn559bNzbJ1gL,54,0.737,0.879,5,-3.337,1,0.0939,0.395,0.0,0.37,0.809,114.949,199500,3
1581,Louis Tomlinson,Two of Us,1eqwjXdMTed8Pz3PLNcHe9,69,0.614,0.605,0,-5.63,1,0.0319,0.21,0.0,0.162,0.333,127.099,217867,4
1582,Bryant Myers,Ojitos,6mRO59X63upZzN5RVw5wNz,0,0.713,0.651,5,-6.032,0,0.121,0.105,1.34e-05,0.0893,0.549,177.972,244053,4
1583,Desolate Horizons,More Than Anything,7qrFwjD4GmpDli3OmAAkCY,59,0.153,0.214,4,-28.989,0,0.0415,0.991,0.944,0.133,0.0328,68.834,160000,4
1584,Jelly Roll,I Need You,3gsA0qiD7cnvbEPrZvI9bO,45,0.375,0.603,11,-6.701,1,0.0458,0.413,0.00029,0.115,0.194,70.074,171925,4
1585,Sleeping At Last,Young Folks,2KUnHWvUNKrldrcY17VW69,23,0.452,0.192,3,-11.637,1,0.04,0.97,1.8e-05,0.12,0.198,125.488,252772,4
1586,Jadakiss,Kisses To The Sky,0yOerfNZxaBB0YsabBbSC5,50,0.519,0.81,2,-5.032,0,0.441,0.103,0.0,0.392,0.558,167.991,308200,4
1587,Doja Cat,Say So (Jax Jones Midnight Snack Remix),7qrO2oI0A9DW6wQPjSADxx,63,0.798,0.51,11,-10.074,0,0.064,0.448,0.00312,0.094,0.401,121.923,210492,4
1588,Peach Pit,Black Licorice,08D3zofNf3OwOSCAk50UFs,57,0.693,0.54,9,-9.133,1,0.0333,0.0309,0.00078,0.116,0.434,124.032,219827,4
1589,Savage Ga$p,Pumpkins Scream In the Dead of Night (feat. shinigami),3sdYpdTTn4fdfu4cyisnt0,61,0.816,0.577,1,-5.998,1,0.41,0.139,0.0,0.0827,0.459,171.028,148140,4
1590,Marco Antonio Solís,Si No Te Hubieras Ido,197fYMu7rQSJGTHDhrA1VH,0,0.737,0.435,0,-11.903,1,0.0264,0.191,0.000688,0.284,0.489,95.044,283440,4
1591,Marco Antonio Solís,Más Que Tu Amigo,3NIAixTkIGKiWgKhzgXQfk,0,0.772,0.754,0,-4.609,0,0.0348,0.285,0.000308,0.128,0.925,97.497,210680,4
1592,TWICE,Likey,4P66rfizAl2nIJCICSMymC,54,0.722,0.907,4,-1.234,0,0.0339,0.453,0.00041,0.111,0.427,131.999,207813,4
1593,YFN Lucci,True Story (feat. Kevin Gates),16wWNC6kuo6NJI8PBLyT2y,46,0.789,0.747,11,-4.964,0,0.246,0.158,0.0,0.109,0.564,143.052,191722,4
1594,Milo Manheim,One for All,3IdzLdMPPep5FNregml0LU,60,0.759,0.836,8,-6.707,0,0.0365,0.00563,0.0,0.0646,0.851,110.063,172115,4
1595,Wolfgang Amadeus Mozart,"Piano Concerto No. 21 in C Major, K. 467 ""Elvira Madigan"": II. Andante",23vqD60lfNo9gPbd95Ehwf,29,0.135,0.045,5,-28.039,1,0.0431,0.972,0.908,0.116,0.117,74.597,339400,4
1596,TWICE,TT,5KfbFCacFuNJGdK2zvovcF,54,0.704,0.846,2,-4.359,1,0.0894,0.0614,0.000197,0.484,0.397,129.926,212987,4
1597,Wolfgang Amadeus Mozart,"Le Nozze di Figaro, K. 492: Overture",1v6mFOYo7Ia2LljcJT8pkU,28,0.287,0.162,2,-15.495,1,0.0355,0.891,0.911,0.11,0.329,148.268,240617,4
1598,Wolfgang Amadeus Mozart,"Clarinet Concerto in A Major, K. 622: II. Adagio",2iLS2xqPSuFHk2P0G7YFiZ,28,0.0834,0.0296,2,-23.829,1,0.0461,0.976,0.367,0.0705,0.0638,71.517,534000,3
1599,Wolfgang Amadeus Mozart,"Requiem in D Minor, K. 626: II. Kyrie",0DTzqPeVv06yq9cOv3XVf2,27,0.393,0.237,10,-20.161,1,0.0327,0.977,0.906,0.0917,0.323,99.004,147467,4
